-0.01122751,-0.01543742,0.02056997
-0.00637864,-0.00872770,0.02169381
-0.00656902,-0.00948301,0.02305156
-0.00320167,-0.00440508,0.02312474
-0.00777848,-0.00848400,0.02187297
-0.00814387,-0.01263738,0.00455423
-0.00687093,-0.01108420,0.01137776
-0.00773105,-0.00985254,0.01471921
-0.01221486,-0.01264994,0.01696482
-0.00825763,-0.01475060,0.02403073
-0.01018773,-0.01246586,0.01514936
-0.01294642,-0.01503288,0.02487978
-0.00768783,-0.01068190,0.02588594
-0.00927971,-0.01484044,0.01173061
-0.01015656,-0.01381333,0.01388753
-0.01577397,-0.02080200,0.01835505
-0.00914493,-0.01148651,0.01126172
-0.00774783,-0.00716867,0.00725022
-0.01535462,-0.01944118,0.01796574
-0.00553108,-0.00745008,0.01224432
-0.01280956,-0.01155793,0.02204972
-0.01316229,-0.01345779,0.01260729
-0.00945642,-0.01377787,0.02095222
-0.00689742,-0.00982390,0.02353467
-0.01456887,-0.01621665,0.02172247
-0.00933109,-0.00876706,0.01860828
-0.01388025,-0.01710335,0.01939646
-0.00814463,-0.00593765,0.01640805
-0.00646569,-0.00639765,0.01734753
-0.00819092,-0.01266155,0.01770557
-0.00782811,-0.01033126,0.01975973
-0.00725600,-0.01048024,0.02187433
-0.01252625,-0.01521715,0.02631010
-0.00716643,-0.00853766,0.02360725
-0.01311276,-0.01437374,0.01559722
-0.01201339,-0.01553245,0.01978246
-0.00480238,-0.01219802,0.01889207
-0.01318798,-0.01252842,0.01162902
-0.00537208,-0.00889844,0.01805889
-0.00133159,-0.00248923,0.01327543
-0.01075640,-0.01085919,0.01586258
-0.00957531,-0.01396815,0.02142797
-0.01601979,-0.02026126,0.02167091
-0.00330370,-0.00266994,0.01184898
-0.00900400,-0.01244335,0.02525465
-0.01397659,-0.01398331,0.01720016
-0.01179452,-0.01289698,0.01580231
-0.01187731,-0.01476637,0.02279549
-0.01571970,-0.01857016,0.02339291
-0.01341185,-0.00988465,0.02438857
-0.00327653,-0.00425200,0.00950268
-0.00591164,-0.00715578,0.02344557
-0.01136788,-0.01405440,0.01052232
-0.00933217,-0.00934341,0.01998239
-0.01703680,-0.01536490,0.01564409
-0.00547556,-0.00604371,0.02218813
-0.00469295,-0.00652012,0.02187456
-0.01034763,-0.01344613,0.01760918
-0.01348226,-0.01142018,0.02722570
-0.01748578,-0.02605814,0.02777013
-0.00591617,-0.01051801,0.01142531
-0.01234638,-0.01414649,0.01973399
-0.00574301,-0.00517764,0.01502509
-0.01165350,-0.01389896,0.02256687
-0.01578004,-0.01918124,0.02094639
-0.01046936,-0.01574437,0.01844789
-0.01009826,-0.01390805,0.01741391
-0.01104455,-0.01200708,0.01918612
-0.01009507,-0.01546785,0.02763009
-0.01195121,-0.01540710,0.01617157
-0.00820674,-0.01073314,0.02668688
-0.01316049,-0.01400492,0.02124042
-0.01713545,-0.01899409,0.02523577
-0.00491244,-0.00703982,0.01709995
-0.00775064,-0.01272542,0.01506672
-0.01253925,-0.01169224,0.01501256
-0.00725858,-0.00751781,0.01638266
-0.00982545,-0.01488311,0.02109629
-0.01271048,-0.01767299,0.02058983
-0.00983177,-0.00804151,0.02229306
-0.01096769,-0.01474575,0.01055088
-0.01241010,-0.01452677,0.02676699
-0.01194204,-0.01339453,0.01839892
-0.01346230,-0.01334244,0.01879141
-0.00664797,-0.01194689,0.02233078
-0.00684272,-0.01190321,0.02719495
-0.00898346,-0.01043762,0.02048505
-0.00858695,-0.01253994,0.01440340
-0.01093915,-0.01195402,0.01686615
-0.01205616,-0.01621030,0.01702842
-0.01340239,-0.01454562,0.02164618
-0.01433388,-0.01520256,0.02465631
-0.01812610,-0.01739874,0.01801067
-0.00649794,-0.00736426,0.01841907
-0.01445592,-0.01270961,0.01941475
-0.00849811,-0.01139266,0.02498359
-0.00845341,-0.00972383,0.01575377
-0.01178217,-0.01178005,0.01582178
-0.00977906,-0.01494439,0.01904852
-0.01284094,-0.01615925,0.01618263
-0.01333551,-0.01646205,0.02182237
-0.01076025,-0.01540884,0.02432117
-0.02193713,-0.02453485,0.02683063
-0.01380120,-0.01314172,0.01813870
-0.01436009,-0.01638919,0.02286116
-0.01344852,-0.01946138,0.02321912
-0.01144046,-0.01467834,0.01979592
-0.01246446,-0.01977554,0.02002474
-0.00611877,-0.00747234,0.01981473
-0.00944613,-0.01321134,0.02102173
-0.01148310,-0.01183505,0.01963394
-0.01238341,-0.00966335,0.01853947
-0.00647811,-0.01231732,0.01688785
-0.01493150,-0.02177871,0.00618228
-0.00973909,-0.01411960,0.02663663
-0.01101012,-0.01282076,0.02093167
-0.00813233,-0.01041690,0.02253114
-0.01095213,-0.01139841,0.01902691
-0.00627307,-0.01011968,0.01568129
-0.01792868,-0.01992896,0.01575873
-0.01362647,-0.01575340,0.01504510
-0.01528473,-0.02037684,0.02145486
-0.01351534,-0.01520303,0.01545740
-0.00644335,-0.01007292,0.02157174
-0.00281297,-0.00674292,0.00390233
-0.01700943,-0.02024452,0.01762805
-0.01144904,-0.01015358,0.01415207
-0.01038717,-0.01473911,0.02083421
-0.01051110,-0.01242926,0.01272887
-0.01245957,-0.01638047,0.01427332
-0.01253999,-0.01424699,0.01326492
-0.00592451,-0.00724911,0.02399298
-0.01494685,-0.02009706,0.01876881
-0.00675682,-0.00524004,0.01902717
-0.01584583,-0.01761281,0.02071797
-0.01266730,-0.01466953,0.02037337
-0.01212309,-0.01376570,0.01313861
-0.00714726,-0.00704288,0.01815400
-0.00630319,-0.00517399,0.01446756
-0.00447127,-0.01457737,0.01449445
-0.00796216,-0.01148889,0.02845091
-0.00980065,-0.00704911,0.02444690
-0.01108896,-0.01592710,0.00738321
-0.01243159,-0.01257106,0.01402260
-0.01267519,-0.01465704,0.01313601
-0.00988400,-0.00781191,0.01801415
-0.00867251,-0.00619290,0.01895167
-0.01278147,-0.01726685,0.01973519
-0.00844747,-0.01305719,0.01126875
-0.01231546,-0.01482488,0.02026318
-0.01503242,-0.02185474,0.02251818
-0.00796812,-0.01114441,0.01555323
-0.00388705,-0.00672247,0.00719741
-0.00986445,-0.01027569,0.01959428
-0.00905999,-0.01214684,0.01891149
-0.00828162,-0.00862710,0.01783325
-0.01322217,-0.01502383,0.01849001
-0.01516365,-0.01894124,0.02007242
-0.00894967,-0.01514706,0.02554776
-0.01622701,-0.01314169,0.01562377
-0.00880986,-0.01352617,0.01713325
-0.01535849,-0.01947245,0.01683574
-0.00957753,-0.01515927,0.02073907
-0.00559655,-0.00602344,0.02020834
-0.01740688,-0.01628806,0.01186440
-0.01137746,-0.01645581,0.01650466
-0.00719053,-0.01158601,0.01805819
-0.00543490,-0.00444685,0.02079091
-0.00767143,-0.01032619,0.01888756
-0.01184739,-0.01611926,0.01448180
-0.00355977,-0.00258014,0.02154348
-0.01351938,-0.01355832,0.02580470
-0.00906459,-0.01143185,0.01290021
-0.01140721,-0.01512232,0.02095457
-0.01034054,-0.01579400,0.01517126
-0.00493746,-0.00571695,0.02155747
-0.00836375,-0.00863607,0.02828296
-0.00717113,-0.00693186,0.02128129
-0.01799300,-0.02039293,0.01673253
-0.01750346,-0.02194922,0.02178571
-0.01356040,-0.01493135,0.02483029
-0.02002130,-0.02309099,0.01906023
-0.01598980,-0.01660056,0.02152784
-0.01174517,-0.01842878,0.01686824
-0.00532166,-0.00730158,0.00628011
-0.00618264,-0.00628320,0.02330237
-0.01329458,-0.01675278,0.01883946
-0.00399309,-0.00061716,0.01417939
-0.01646703,-0.01677378,0.02511582
-0.00726140,-0.01118473,0.02433403
-0.00917478,-0.01306965,0.02737291
-0.01035381,-0.01010051,0.02365619
-0.00776398,-0.00840509,0.01831404
-0.01631561,-0.01361605,0.01120620
-0.01443374,-0.01941765,0.02028432
-0.00867006,-0.01052136,0.02247234
-0.01284285,-0.01327339,0.01361983
-0.00852261,-0.01410935,0.01861203
-0.01210306,-0.01573311,0.01571497
-0.01296059,-0.01604363,0.01756146
-0.01796305,-0.02182587,0.01910362
-0.01539201,-0.01870710,0.01314728
-0.01448470,-0.01706936,0.01709628
-0.01638607,-0.01774988,0.01882978
-0.01021315,-0.01432067,0.01692201
-0.01854496,-0.02174093,0.01888642
-0.01572346,-0.02309749,0.01694666
-0.01085798,-0.01056551,0.01947134
-0.01190337,-0.01506097,0.02437965
-0.01499433,-0.01655480,0.02441025
-0.01511368,-0.01586685,0.02687694
-0.00568787,-0.00929212,0.01554313
-0.01111149,-0.01261699,0.02058529
-0.00797199,-0.00619104,0.01566600
-0.00620822,-0.00765770,0.02073354
-0.01751980,-0.01809099,0.02176116
-0.00595081,-0.00743275,0.01918904
-0.01453750,-0.01895486,0.02345470
-0.00983924,-0.01364034,0.02890272
-0.01900722,-0.01847814,0.01261789
-0.00616470,-0.01111846,0.02022409
-0.01497948,-0.01329118,0.02312777
-0.00497226,-0.00448023,0.01579950
-0.00714360,-0.01203396,0.02041986
-0.00972879,-0.01036318,0.01625458
-0.00480150,-0.01286258,0.02374039
-0.01243446,-0.01611725,0.01179113
-0.00486525,-0.00683743,0.01808277
-0.00642539,-0.01077113,0.01822191
-0.01520476,-0.01848742,0.01510498
-0.00673024,-0.01074722,0.01944319
-0.00213894,-0.00258552,0.01495052
-0.01232718,-0.01064107,0.01542731
-0.00736756,-0.01166332,0.02195220
-0.00577916,-0.00939607,0.02468257
-0.01165739,-0.01622847,0.01842006
-0.00434132,-0.00779494,0.01337902
-0.00874418,-0.00979694,0.01589459
-0.00383512,-0.00584108,0.02020920
-0.00786770,-0.01080162,0.02049116
-0.01605745,-0.02336662,0.02432892
-0.00593393,-0.00692838,0.01806920
-0.00768609,-0.00998829,0.01265541
-0.01281691,-0.01260894,0.02058589
-0.00386232,-0.01171688,0.00717570
0.00219138,-0.00699077,0.01750512
-0.01358955,-0.01701390,0.01348319
-0.00461267,-0.00523193,0.01940621
-0.01156335,-0.01173584,0.01325078
-0.01384357,-0.01642974,0.01764776
-0.00395296,-0.00693994,0.01669801
-0.01189679,-0.01863068,0.00411745
-0.00947553,-0.01165222,0.01575730
-0.00997317,-0.01123075,0.01478556
-0.01042155,-0.01647196,0.01721939
-0.01433286,-0.01795823,0.01785620
-0.01061359,-0.01630554,0.01224424
-0.01165217,-0.01360408,0.01769015
-0.00449376,-0.00758081,0.00765727
-0.01312768,-0.01348094,0.01453026
-0.00774179,-0.01247618,0.01820788
-0.01382776,-0.01150372,0.01437563
-0.00912014,-0.01094443,0.02409355
-0.00917167,-0.01422756,0.01152987
-0.00693518,-0.01088591,0.01553061
-0.00655141,-0.00659563,0.01754547
-0.01073959,-0.01288476,0.02389956
-0.00959948,-0.00829879,0.01340056
-0.01276465,-0.02210132,0.01059423
-0.01557398,-0.01378903,0.01301193
-0.01566046,-0.02121296,0.01081407
-0.01099342,-0.01046833,0.01799428
-0.00961177,-0.01302495,0.02188302
-0.01638484,-0.01824002,0.02406333
-0.00956271,-0.01318831,0.01489274
-0.00787098,-0.00961033,0.02408341
-0.00689289,-0.01105719,0.01328979
-0.01428002,-0.01846303,0.01729290
-0.01416441,-0.02000244,0.01510539
-0.00716553,-0.01062715,0.02306679
-0.01156814,-0.00910823,0.01722076
-0.00942907,-0.01375263,0.01616245
-0.00769344,-0.01149679,0.02191249
-0.01409487,-0.01775352,0.02775822
-0.00873037,-0.01524630,0.02255138
-0.00738656,-0.00831757,0.01998691
-0.01329477,-0.01560356,0.01445475
-0.00840715,-0.01203386,0.01876257
-0.01114195,-0.01212835,0.01208647
-0.01528010,-0.01353024,0.02316069
-0.01091305,-0.01456134,0.01634824
-0.01303662,-0.01825073,0.01452753
-0.01035570,-0.01024016,0.02085066
-0.01221016,-0.01130254,0.01437372
-0.00660091,-0.01174833,0.02248409
-0.00397765,-0.00704152,0.02525819
-0.00785470,-0.01290617,0.02169431
-0.00586268,-0.00898736,0.02069982
-0.01022784,-0.01153808,0.02043130
-0.00908504,-0.01652170,0.02011301
-0.00764981,-0.00889404,0.01731763
-0.01232599,-0.01127090,0.01834463
-0.01220285,-0.01241165,0.02076141
-0.00294552,-0.00859801,0.01607428
-0.01178737,-0.01629120,0.01308041
-0.00751483,-0.00915132,0.02377754
-0.01458132,-0.02253493,0.01724363
-0.01070843,-0.01022671,0.01827639
-0.01334815,-0.01678822,0.01547316
-0.01847690,-0.01707081,0.02487355
-0.00127499,-0.00261808,0.02522231
-0.01454851,-0.01822701,0.02339427
-0.01580146,-0.01798659,0.02260803
-0.01245310,-0.01108548,0.01906039
-0.00886703,-0.00839792,0.02229188
-0.01567840,-0.01597819,0.02319783
-0.00773080,-0.00943087,0.01666481
-0.01180167,-0.01283624,0.01699399
-0.00456184,-0.00854667,0.01481954
-0.00976195,-0.01358807,0.01347099
-0.00348887,-0.00817688,0.01469374
-0.01842127,-0.02168655,0.01345979
-0.00360805,-0.00713309,0.01580688
-0.01065323,-0.01664460,0.01595289
-0.00938688,-0.01323566,0.02216514
-0.00854384,-0.01148003,0.01728399
-0.00641894,-0.01122612,0.01125707
-0.01208195,-0.01022639,0.01682163
-0.00772119,-0.01103375,0.02496560
-0.01209256,-0.01181084,0.01855037
-0.01003991,-0.01840134,0.01996290
-0.01041627,-0.01308852,0.02115112
-0.01445951,-0.01535749,0.01386619
-0.00549906,-0.00762954,0.01682426
-0.01414986,-0.01583865,0.01257170
-0.01508230,-0.01038843,0.02439205
-0.00781535,-0.00990513,0.01071742
-0.00808342,-0.01425425,0.01264232
-0.00187595,-0.00675313,0.02646456
-0.00763370,-0.01084911,0.01204527
-0.01344381,-0.01737657,0.02065969
-0.01286511,-0.01160727,0.02506328
-0.00935287,-0.01456538,0.02156600
-0.01309883,-0.01395510,0.01917045
-0.01224945,-0.01362119,0.01504050
-0.00730010,-0.00916060,0.02964221
-0.01550778,-0.02158559,0.02561578
-0.00339258,-0.00546375,0.02135707
-0.00818150,-0.01014484,0.01909302
-0.00192399,-0.00588215,0.02029341
-0.01033889,-0.00809911,0.01557603
-0.00997293,-0.00944360,0.01717379
-0.01343601,-0.01673806,0.02781910
-0.01427444,-0.01735016,0.01716626
-0.01256804,-0.01903987,0.02414617
-0.01556668,-0.01707345,0.01110544
-0.00628456,-0.00996874,0.01465954
-0.01089353,-0.01366260,0.02285238
-0.01190751,-0.01640222,0.01957547
-0.01463225,-0.01549549,0.01668801
-0.01145599,-0.01225244,0.02466658
-0.00858605,-0.01388253,0.01771005
-0.00771699,-0.00358421,0.02285367
-0.01087386,-0.01718990,0.01600371
-0.01272229,-0.01267326,0.02073149
-0.00924657,-0.01140161,0.02029412
-0.00516367,-0.00384100,0.02358645
-0.00836074,-0.01016555,0.02000665
-0.00743047,-0.01389189,0.01568428
-0.01499428,-0.01833112,0.01741397
-0.01618718,-0.01720760,0.02308566
-0.01015173,-0.01069671,0.01761105
-0.01281497,-0.01241301,0.01841222
-0.01079719,-0.01427065,0.01974167
-0.01027762,-0.01177386,0.02092027
-0.01261275,-0.01373085,0.01399671
-0.01685224,-0.01749394,0.01532885
-0.00829014,-0.01070959,0.00351721
-0.01593039,-0.01893834,0.02996984
-0.00767982,-0.00826158,0.02033555
-0.01633579,-0.01912396,0.01863825
-0.00919154,-0.01182262,0.01347304
-0.00389899,-0.00604894,0.01817308
-0.01480689,-0.02002751,0.00687253
-0.00776364,-0.01295753,0.01684671
-0.00928594,-0.00903409,0.01847174
-0.01029102,-0.01599610,0.02692129
-0.00677365,-0.01215131,0.03305058
-0.00759634,-0.01234406,0.02462626
-0.01098190,-0.01441362,0.02305600
-0.00801404,-0.01056688,0.01962569
-0.00365310,-0.00662382,0.02377305
-0.01123807,-0.01382825,0.01902649
-0.00818239,-0.00792979,0.00749487
-0.01202116,-0.01400908,0.02606939
-0.00943167,-0.01031826,0.01809019
-0.00969520,-0.01074421,0.02000206
-0.01911168,-0.02078271,0.01536912
-0.00542308,-0.00785669,0.01146782
-0.01505828,-0.01253823,0.01805322
-0.01323630,-0.01666700,0.01447954
-0.01681983,-0.01848706,0.02117346
-0.01118480,-0.01479054,0.00878904
-0.01044179,-0.00979588,0.01950663
-0.01121331,-0.01316814,0.02605569
-0.01649685,-0.01394593,0.01561709
-0.01449381,-0.01521242,0.01420778
-0.01480440,-0.01892336,0.01355259
-0.01547436,-0.01690338,0.01869526
-0.01156679,-0.01171586,0.01774706
-0.01278491,-0.01492633,0.00887581
-0.00964903,-0.01246865,0.01414340
-0.01035750,-0.01514223,0.02142170
-0.01594373,-0.01940274,0.02646220
-0.00799797,-0.01249784,0.02333300
-0.01735958,-0.02154718,0.01710574
-0.01258264,-0.01565895,0.02180047
-0.00757436,-0.01001691,0.02333719
-0.01483916,-0.01662695,0.02466776
-0.00850619,-0.01157672,0.02110886
-0.01433182,-0.01841538,0.01987356
-0.00771238,-0.01118131,0.02027286
-0.01555492,-0.01843706,0.02508109
-0.00883283,-0.01031274,0.01340154
-0.01028018,-0.01449027,0.02217842
-0.01105227,-0.01669217,0.02277217
-0.01060072,-0.01159486,0.02527282
-0.01003525,-0.01240787,0.01178924
-0.00909848,-0.01065895,0.01682009
-0.00715506,-0.01001856,0.02336536
-0.00688669,-0.01028940,0.01926249
-0.01576343,-0.02027755,0.02225859
-0.01789904,-0.02106970,0.02550477
-0.00826287,-0.00602093,0.02757351
-0.01351201,-0.01511394,0.01831280
-0.00897778,-0.01087796,0.01128273
-0.01344927,-0.01834753,0.01736081
-0.00813167,-0.00816084,0.01051118
-0.01480437,-0.01788721,0.01590375
-0.01285931,-0.01339425,0.01967067
-0.00900452,-0.01045086,0.01619354
-0.01104756,-0.01216686,0.00949171
-0.01477315,-0.01753414,0.02247654
-0.01220603,-0.01383022,0.01785729
-0.00726337,-0.01284495,0.01576672
-0.01361602,-0.01456226,0.02194790
-0.00645214,-0.00859046,0.01542259
-0.01133127,-0.00966311,0.01055279
-0.01604009,-0.01775338,0.01802121
-0.01245546,-0.01433954,0.00844835
-0.01389973,-0.01568594,0.01443433
-0.01509836,-0.01802945,0.02283088
-0.01765296,-0.02088598,0.02338397
-0.01568686,-0.01745503,0.01548515
-0.01364887,-0.01827641,0.01728839
-0.00676665,-0.00820914,0.02076866
-0.01521139,-0.01888080,0.01394820
-0.01369907,-0.01749781,0.01655019
-0.01330862,-0.01860498,0.02658032
-0.00662504,-0.01122278,0.01283952
-0.01061990,-0.01460983,0.02877640
-0.00961257,-0.01341434,0.01711419
-0.00615706,-0.00737313,0.01678021
-0.00976097,-0.01317770,0.01702722
-0.01151358,-0.01866552,0.01799602
-0.01205467,-0.01492572,0.00931966
-0.01400535,-0.01482032,0.01376611
-0.00845561,-0.00751769,0.01664167
-0.00958543,-0.01223358,0.01545084
-0.00554441,-0.00565091,0.00921767
-0.00901262,-0.01199207,0.02059753
-0.00734219,-0.00782204,0.01170800
-0.01082555,-0.00890215,0.01969945
-0.01025304,-0.01722612,0.03289272
-0.00720347,-0.01170048,0.02026665
-0.00793981,-0.00779012,0.01442126
-0.01354012,-0.01868427,0.02139030
-0.00651141,-0.01134366,0.01730717
-0.00882427,-0.01184345,0.01404469
-0.01316545,-0.01816961,0.01430463
-0.00718937,-0.00507071,0.01930601
-0.00788316,-0.01051442,0.02082687
-0.01188032,-0.01787578,0.02902573
-0.01751291,-0.01728662,0.01805885
-0.01220541,-0.01570896,0.01748659
-0.00569549,-0.00518755,0.01530239
-0.01210205,-0.01488122,0.01562538
-0.01108666,-0.01957944,0.02220911
-0.01037829,-0.00823905,0.01079352
-0.01068772,-0.01594787,0.01233316
-0.01707922,-0.01682540,0.01668703
-0.01383232,-0.01751737,0.01859767
-0.00607622,-0.01066159,0.01921812
-0.01809750,-0.01616722,0.01463630
-0.00724068,-0.00794596,0.02388197
-0.01412687,-0.01589327,0.02108049
-0.01156407,-0.01139206,0.02085281
-0.00590903,-0.01454191,0.02841749
-0.01266714,-0.01615739,0.02084057
-0.01225251,-0.01574484,0.01843034
-0.01159151,-0.01225249,0.01756706
-0.00905837,-0.00847409,0.01695188
-0.01260445,-0.01609829,0.01487908
-0.01009488,-0.01666588,0.02328595
-0.00333041,-0.00353444,0.01523496
-0.01169072,-0.00839524,0.01374617
-0.00948194,-0.01382713,0.02447508
-0.01793263,-0.02118712,0.02549884
-0.01599216,-0.01494097,0.02170064
-0.01283360,-0.01419638,0.02275723
-0.01210326,-0.01485943,0.01834068
-0.01104468,-0.01289263,0.01942221
-0.00702953,-0.01127925,0.03244025
-0.00861734,-0.01084061,0.01975381
-0.01028823,-0.01432660,0.01130903
-0.01288616,-0.01543545,0.01685823
-0.01111640,-0.01242746,0.01439931
-0.01128627,-0.01261474,0.01992151
-0.01146355,-0.01649002,0.02109450
-0.01645995,-0.02034537,0.02261066
-0.01447498,-0.01708390,0.01931157
-0.01629198,-0.01807645,0.01857854
-0.00892732,-0.01159392,0.01720952
-0.00768385,-0.01056205,0.02684743
-0.01280398,-0.01824194,0.02089257
-0.00754379,-0.00633813,0.01834405
-0.01203415,-0.01516628,0.02502596
-0.01159227,-0.01486062,0.02265080
-0.01630590,-0.01838316,0.01836462
-0.00615572,-0.00819861,0.01302953
-0.01097448,-0.01268349,0.02609572
-0.01280059,-0.01261039,0.01295787
-0.00948599,-0.00812273,0.01686792
-0.01428686,-0.01788833,0.01367383
-0.01230283,-0.01405968,0.02229769
-0.00670228,-0.00904998,0.02376698
-0.00766346,-0.01155631,0.01411929
-0.00729014,-0.00973390,0.02028087
-0.00902018,-0.01153730,0.01770844
-0.00679500,-0.01286792,0.01929069
-0.01286578,-0.01492719,0.01283970
-0.00827714,-0.01412129,0.01353778
-0.00830702,-0.00803957,0.02362168
-0.00911590,-0.01242812,0.02599352
-0.01094445,-0.01406885,0.01802888
-0.00875788,-0.01174154,0.01241488
-0.00990075,-0.00770130,0.01681988
-0.01130398,-0.01155476,0.01790173
-0.00189003,-0.00047358,0.00690010
-0.00939121,-0.01347981,0.02381747
-0.00910778,-0.01476299,0.01553107
-0.01292446,-0.01335795,0.01922730
-0.00787918,-0.01122210,0.01480249
-0.01420375,-0.01845370,0.02146080
-0.01501043,-0.01959953,0.01650373
-0.00750581,-0.01263721,0.01768653
-0.01602455,-0.01873202,0.01814565
-0.00920692,-0.00832121,0.02389721
-0.01001868,-0.01338570,0.01786417
-0.01081517,-0.01427408,0.02523699
-0.01471824,-0.01379880,0.02581109
-0.00919102,-0.01158787,0.01400273
-0.00953131,-0.01470350,0.02419217
-0.01265964,-0.01634278,0.02799417
-0.01528950,-0.01868629,0.02583647
-0.01277651,-0.01504547,0.01327827
-0.00847758,-0.01471088,0.01593687
-0.00651697,-0.01252393,0.02008452
-0.01027942,-0.01228561,0.02572678
-0.01653921,-0.01655588,0.01636372
-0.01028499,-0.01227656,0.02029544
-0.01175907,-0.01486892,0.02115762
-0.01771049,-0.01885246,0.02214765
-0.01039934,-0.01197443,0.02453206
-0.01647896,-0.01838936,0.01989510
-0.00817549,-0.01115036,0.01225788
-0.01382910,-0.01360438,0.01862963
-0.01331498,-0.01658682,0.02030523
-0.00893008,-0.01449282,0.01501207
-0.00815661,-0.01351513,0.02468115
-0.00989080,-0.01365986,0.01943809
-0.00849160,-0.01040678,0.01789942
-0.01316313,-0.01463294,0.02202346
-0.01192757,-0.01361022,0.01659109
-0.01495995,-0.01941208,0.01919071
-0.01799708,-0.01831142,0.02273504
-0.01121716,-0.01613999,0.02053682
-0.01080897,-0.01250234,0.02687867
-0.01601204,-0.01757417,0.01748097
-0.01061846,-0.01509997,0.02362709
-0.01263418,-0.01850289,0.01986169
-0.01418469,-0.01529880,0.02335253
-0.00243792,-0.00440326,0.02013079
-0.00903250,-0.01192431,0.02181859
-0.01370872,-0.01351543,0.02387003
-0.01062030,-0.01214085,0.01610969
-0.00215381,-0.00421191,0.01331993
-0.01452235,-0.01816866,0.01797710
-0.01342443,-0.01785525,0.02070352
-0.01056922,-0.01163203,0.01922335
-0.00984133,-0.01185583,0.01917349
-0.01717598,-0.02130673,0.01297506
-0.01336388,-0.01469300,0.01838796
-0.00085117,-0.00355071,0.01577326
-0.00830420,-0.01390881,0.02292962
-0.01719318,-0.01738465,0.02295681
-0.01352446,-0.01821765,0.01554870
-0.01070027,-0.01258178,0.01994606
-0.00982954,-0.01297488,0.01974717
-0.01473139,-0.01567849,0.02770454
-0.01360322,-0.01697191,0.01870776
-0.00437109,-0.00848256,0.01626465
-0.01025096,-0.01266056,0.01790215
-0.00472426,-0.00851713,0.02832969
-0.00567014,-0.00626111,0.01686721
-0.01757560,-0.02250818,0.02199325
-0.01295388,-0.01162212,0.01694993
-0.01267784,-0.01499355,0.01859226
-0.00557516,-0.00957209,0.01978537
-0.00188300,-0.00408769,0.01530393
